text,label
پاکستان میں لوگ عمران خان کی شجرکاری مہم کے تحت لگائے گئے درختوں کو اکھاڑ رہے ہیں کیونکہ وہ درخت لگانے کوغیر اسلامی سمجھتے ہیں,0
نواز شریف واقعی دنیا کے دوسرے کرپٹ ترین سیاستدان ہیں۔,0
قبر کی تصویر وائرل ہونے پر پاکستان کے خلاف بھارتی پراپیگنڈا بے نقاب,0
ویڈیو میں دکھایا گیا ہے کہ پاکستانی پیرا ٹروپر انسٹرکٹر کی پیراشوٹ لینڈنگ غلط ہو گئی ہے۔ چین میں تربیت یافتہ، یہ انسٹرکٹر پیراشوٹ کو کنٹرول کرنے کے لیے جدوجہد کر رہا تھا اور ہوا میں گھوم رہا تھا,0
وہ عام غلطیاں جو قبل از وقت بڑھاپے کا شکار بنا دیتی ہیں,1
برطانیہ کی بدترین سیریل کلر نرس کو سزائے موت دی جائیگی,1
دو تصویروں کا کولاج جس میں ایک لاش کو سفید گلاب کی پنکھڑیوں سے لپیٹے ہوئے دکھایا گیا ہے اور شاہد آفریدی کے ساتھ ایک سوئی ہوئی لڑکی اس کے ساتھ کھڑی ہے اس دعوے کے ساتھ سوشل میڈیا پر وائرل ہے کہ آفریدی کی بیٹی کی موت بلڈ کینسر سے ہوئی ہے,0
سپریم کورٹ، وکیل قتل کیس میں عمران خان کی نامزدگی کیخلاف سماعت کرنے والا بینچ تبدیل,1
آئی فون نے کھائی میں گر جانے والی گاڑی میں پھنسے شخص کی زندگی بچا لی,1
ایشین گیمز سے قبل قومی ایتھلیٹس کے ڈوپ ٹیسٹ کرانے کا فیصلہ,1
راولپنڈی اور اسلام آباد میں موسلا دھار بارش، رین ایمرجنسی نافذ,1
عمران خان کی اپیل پر سماعت: توشہ خانہ کیس میں ٹرائل کورٹ کا حکم درست نہیں، چیف جسٹس,1
سعودی ولی عہد سے ایرانی وزیر خارجہ کی ملاقات، دو طرفہ تعلقات اور علاقائی امور پرگفتگو,1
دبئی کی شہزادی ماہرہ المکتوم نے عمران خان کے بیٹے سلیمان کو شادی کی پیشکش کر دی۔,0
افغانستان کے خلاف جیت کر پاکستان نے منفرد ریکارڈ بھی اپنے نام کرلیا,1
افغانستان کیخلاف پہلے ون ڈے میچ کیلئے پاکستان کی ممکنہ پلیئنگ الیون سامنے آگئی,1
پرویز اور مونس الٰہی کیخلاف نیب رپورٹ میں کرپشن، گھپلوں اور کک بیکس کے الزامات,1
پلاسٹک کے ننھے ذرات سے انسانی دماغی خلیات کو نقصان پہنچنے کا انکشاف,1
کیجریوال کا کہنا ہے کہ اگر مودی 2019 میں دوبارہ منتخب ہوئے تو پاکستان نہیں بچے گا,0
کیا سویڈن سیکس ٹورنامنٹ منعقد کرنے جا رہا ہے؟,0
نہیں ، راجستھان میں کانگریس کے ایک ریلی میں پاکستان پرچم نہیں لہرایا گیا تھا,0
امریکا نے روس سے لڑنے کیلئے یوکرین کو ایف 16 طیارے دینے کی منظوری دیدی,1
سونف کھانا پسند کرتے ہیں؟ تو اس کے فوائد بھی جان لیں,1
تاریخ میں پہلی مرتبہ پاکستان ٹیم افغانستان کے خلاف آل آؤٹ ہوگئی,1
چین پاکستان کے کہنے پر بھارت میں خطرناک آتشبازی پھینکے گا,0
آج کل سوشل میڈیا ایک میسج وائرل ہو رہا ہے جس میں لکھا ہے ’’نریندر مودی کے دوبارہ وزیر اعظم بننے کی خوشی میں میک ان انڈیا کے تحت 2 کروڑ نوجوانوں کو مفت لیپ ٹاپ دینے کا اعلان کیا ہے، ابھی تک 30 لاکھ نوجوان اپلائی کر چکے ہیں۔ اب آپ کی باری ہے آخری تاریخ سے پہلے اپنی درخواست جلد از جلد جمع کریں‘‘۔ اصل میں یہ خبر غلط ہے۔ شیئر کیا جا رہا لنک کلک بیٹ ہے۔ اس کا میک ان انڈیا سے کوئی لینا دینا نہیں ہے۔,0
خیبرپختونخوا 'تبدیل' ہو رہا ہے - فوٹو شاپ کا استعمال کرتے ہوئے,0
"یوکرین: جعلی NYC سب وے اشتہار میں بے گھر امریکیوں کو جنگ میں ""شامل ہونے"" کا کہا گیا ہے۔",0
تشدد، انتہاپسندی اور اندھی جنونیت کیلئے مذہب کا استعمال بند کیا جائے: پوپ فرانسس,1
سائنسدانوں نے ٹمٹماتے ستاروں کی آواز ریکارڈ کرلی جو رونگٹے کھڑے کر دے گی,1
پاکستان زندہ باد کے نعرے لگانے پر کانگریس کارکنوں کو پولیس نے زدوکوب کیا,0
پاکستان کو ایک طویل سیاسی بحران کا سامنا نہیں ہے، اور سابق وزیراعظم عمران خان کی کرپشن کیس میں گرفتاری سے ملک میں مزید استحکام آنے کا امکان ہے۔,0
جب روسی پروپیگنڈا غلط معلومات پھیلانے کے لیے فرانسیسی خبروں کی نقل کرتا ہے۔,0
لڑکے کو ممبئی کے ڈوگری کے قریب ایک مین ہول سے بچایا گیا,0
پاکستان اور بھارت کا نئی دہلی و اسلام آباد میں اپنے ناظم الامور تبدیل کرنے کا فیصلہ,1
پنجاب میں ایک چیتے کو سڑکوں پر گھومتے ہوئے دیکھا گیا تھا,0
 سوشل میڈیا پر ایک وائرل ہو رہی ہے جس میں ایک شخص کو بےحد بڑی اسٹرا بیری کو پکڑے ہوئے دیکھا جا سکتا ہے۔ تصویر کو شیئر کرتے ہوئےصارفین کر رہےہیں کہ یہ تصویر دنیا کی سب سے بڑی اسٹرابیری کی ہے۔ وشواس نیوز نے اپنی پڑتال میں پایا کہ وائرل کی جا رہی تصویر کو آرٹیفیشئل انٹیلیجنس کی تکنیک کی تیار کیا گیا ہے، یہ کوئی اصل تصویر نہیں ہے,0
حال ہی میں، نیوز آؤٹ لیٹ الجزیرہ کے لوگو اور ڈیزائن پر مشتمل ایک ویڈیو میں دعویٰ کیا گیا تھا کہ دوحا میں تین شرابی یوکرینی باشندوں کو نازی علامتیں دکھانے اور نازی سلامی دینے کے بعد گرفتار کیا گیا ہے۔,0
صحرا میں سیر کے دوران لوگوں کے بال اچانک کھڑے ہونے کی ویڈیو وائرل,1
شمالی وزیرستان میں ٹی ٹی پی کے عسکریت پسندوں کے ہاتھوں پاکستانی فوج کے 8 کے قریب اہلکار ہلاک ہوئے، ٹی ٹی پی کے ترجمان نے ذمہ داری قبول کرتے ہوئے مزید کہا کہ حملے کی ویڈیو جلد جاری کی جائے گی۔,0
نوجوت سنگھ سدھو پاکستانی پگڑی پہنتے ہیں,0
90 سالہ جم آرنگٹن دنیا کے سب سے عمر رسیدہ باڈی بلڈر بن گئے,1
کیا اکثر کھانے کے بعد تھکاوٹ اور غنودگی کا احساس ہوتا ہے؟,1
بہادر خاتون نے ایک ساتھ دو خطرناک اژدھوں کو پکڑ کر سب کو حیران کردیا,1
ماسکو کے تمام ائیرپورٹس پروازوں کی آمدورفت کیلئے بند,1
سعودیہ سے تحفے میں ملی گھڑی فروخت کرنے پر سابق برازیلین صدر کی گرفتاری کا امکان,1
سات بچوں کی قاتل برطانوی نرس کو عمر قید کی سزا,1
پاکستانی تاریخ کے بدترین سیلاب نے 2022 کے موسم گرما میں لاکھوں افراد کو متاثر کیا۔,0
گلگت بلتستان میں بھارتی میڈیا کی جعلی بغاوت بے نقاب,0
راجستھان میں کانگریس پارٹی کی جیت کی ریلی میں پاکستان کا جھنڈا لہرایا گیا,0
ہرشا بھوگلے نے ورلڈکپ سے قبل تمام ٹیموں کو پاکستان کے کن 3 بولرز سے خبردار کیا؟,1
کیا پی ٹی آئی کے ایم این اے نے اسرائیل کو تسلیم کرنے کی قرارداد جمع کرائی؟ جعلی خبروں کے پیچھے اصل کہانی,0
امریکی ایڈونچرسٹ سنتھیا ڈی رچی نے حراست کے اسرار سے متعلق جعلی خبروں کی تردید کی۔,0
وائرل ویڈیو کراچی میں پی آئی اے کے حادثے کی اصل فوٹیج دکھاتی ہے,0
دانیہ شاہ کے بلاگ 'ان عدت' پر شدید تنقید,0
اسلامی انتہا پسندوں نے کوویڈ 19 لاک ڈاؤن کے دوران راجستھان میں ایک ہندو شخص کو ہلاک کیا,0
پاکستان میں منکی پاکس کا ایک اور کیس سامنے آگیا,1
یوکرین کے روس کے دو شہروں پر ڈرون حملے، 3 افراد ہلاک,1
روپےکی بے قدری جاری، ڈالر تاریخ کی بلند ترین سطح پر پہنچ گیا,1
پاکستان کے عمران خان گرفتاری سے نہیں ڈرتے اور انہوں نے اپوزیشن سے ہاتھ ملایا ہے۔,0
براہ کرم یہ ان تمام لوگوں کو بھیجیں جن کو آپ دنیا بھر میں جانتے ہیں تاکہ انہیں یہ بتائے کہ ہندوستانی فوج کشمیری مسلمانوں کے ساتھ کیا کر رہی ہے,0
مسلم لیگ ن کے رہنما پرویز رشید کی وائرل ہونے والی ویڈیو,0
کلپ میں پنجاب کے سی ایم کیپٹن امریندر سنگھ نے حال ہی میں مکیش امبانی سے ملاقات کی,0
اس تصویر میں پاکستان کے شہر کراچی میں سیلاب زدہ کھیل کا میدان دکھایا گیا ہے,0
بیشتر افراد کی پسندیدہ وہ عام غذائیں جو دل کو نقصان پہنچاتی ہیں,1
وہ آسان طریقہ جس سے آپ خود کو کینسر سے بچا سکتے ہیں,1
100فیصد کارکردگی دکھانے کی کوشش کریں، بابر کا قومی کھلاڑیوں کو پیغام,1
عالیہ بھٹ اور رنبیر کپور کے نومولود کی وائرل تصویر,0
2018 کے اسمبلی انتخابات میں تین ریاستوں میں کانگریس کی جیت کی وجہ سے پاکستان میں وزیر اعظم نریندر مودی کے فرضی جنازے کا ویڈیو,0
خواتین کو ہونے والے پوسٹ پارٹم ڈپریشن کے علاج کیلئے پہلی دوا کی گولی کی منظوری,1
29 اشیائے ضروریہ کی قیمتیں بڑھ گئیں، مہنگائی کی شرح 30.82 فیصد ہوگئی,1
اگست میں پیدا ہونیوالے لوگوں کی شخصیت کے پوشیدہ راز جانیں,1
پاکستان ویمن فٹبال ٹیم ستمبر میں سعودی عرب میں چھ ملکی ٹورنامنٹ کھیلے گی,1
بھارت پر حملے کے لیے امریکی ساختہ F-16 طیاروں کے استعمال پر امریکا نے پاکستان پر 500 ملین ڈالر جرمانہ عائد کر دیا ہے,0
دنیا کے وزنی ترین جاندار کی دریافت,1
وہ اداکار جو شاہ رخ خان کی جگہ ڈان 3 میں کام کریں گے,1
پاکستان کی اسمبلی میں جب شاہ محمود قریشی خطاب کر رہے تھے تو مودی، مودی کا نعرہ لگایا گیا,0
توشہ خانہ کیس: خواجہ حارث چیئرمین پی ٹی آئی کی قانونی ٹیم سے الگ ہو گئے,1
پنجاب کے شہر جالندھر کی وجے کالونی میں پاکستان کا جھنڈا لہرایا گیا,0
ان کا کہنا تھا کہ میری چوٹ جعلی تھی: حفیظ نے ٹی وی چینلز کے خلاف شکایت درج کرادی,0
پاکستان میں اپنی بیٹی کو بے دردی سے پھینکنے والی عورت کی ویڈیودکھاتی ہے,0
ملک میں فی تولہ سونا دوسرے روز بھی ہزاروں روپے مہنگا ہوگیا,1
کلپ میں دکھایا گیا ہے کہ پاکستانی صحافی وزیر اعظم نریندر مودی کی تعریف کر رہے ہیں,0
ڈاکٹر عافیہ صدیقی امریکی جیل میں انتقال کر گئیں۔,0
جرمنی: برلن کے چڑیا گھر میں سفید ریچھ نے خاتون پر حملہ کردیا,1
ٹاٹا موٹرز نے ایم جی دومکیت ای وی کا مذاق نہیں اڑایا,0
ہندوستان میں مسلمان شخص کا دعویٰ ہے کہ COVID-19 ویکسین میں دماغ کو کنٹرول کرنے والا مادہ ہوگا,0
ورلڈ بلائنڈ گیمز کرکٹ: بنگلادیش کو ہراکر پاکستان نے مسلسل دوسری فتح حاصل کرلی,1
ڈیفنس فائرنگ واقعہ: ملزمان نے روٹ کی مکمل ریکی کی تھی، پولیس,1
مسلح ڈکیتی کی ویڈیو شیئر کی گئی جس میں ہندوؤں کو نشانہ بنایا گیا,0
ویڈیو میں کشمیر میں پولیس اور فوج کی بربریت دکھائی گئی ہے,0
کیا سائفر کیس چیئرمین پی ٹی آئی کیخلاف توشہ خانہ سے زیادہ سنگین ثابت ہو سکتا ہے؟,1
ہنگو: مقامی صحافی فاروق پراچہ کے گھر پر نامعلوم افراد کی فائرنگ,1
گرودوارہ دربار صاحب کی چھت پر پاکستانی قومی پرچم پینٹ کیا گیا۔,0
برطانیہ میں 10 سالہ سارہ کا قتل، پاکستان فرار ہونے والے والد، والدہ اور بھائی مطلوب,1
صدر ولادیمیر پوتن، وزیر خارجہ سرگئی لاوروف یا دیگر روسی سیاست دانوں کے ٹیٹو مرنے والے مریضوں پر قائدین کو موت کے منہ میں گھسیٹنے کے لیے ایک عجیب و غریب طریقہ کے طور پر لگائے گئے,0
کراچی کے علاقے منگھوپیر میں باپ نے غیرت کے نام پر بیٹی کو قتل کرکے لاش دفنا دی,1
پاکستان کو 33 ارب ڈالر کی امریکی امداد,0
روس کا یوکرین پر میزائل حملہ، 7 افراد ہلاک اور 129 زخمی,1
ویڈیو میں دکھایا گیا ہے کہ ایک پاکستانی ہسپتال کورونا وائرس کے مریضوں سے بھرا ہوا ہے,0
کراچی: برقعہ پوش نے خاتون پر تیزاب پھینک دیا,1
ایک تصویر میں برکاس کے ووٹنگ میں خواتین کو دکھایا گیا ہے ، جس میں کہا گیا ہے کہ اسی طرح صادق خان لندن کے میئر بنے,0
'آپ کو سینا کے پودے یا ثنا مکی کے پتے کھانے چاہئیں' (مریض شدید اسہال کے ساتھ ہسپتال کے ایمرجنسی رومز میں پہنچ جاتے ہیں کیونکہ 'ثنا مکی' ایک مضبوط جلاب ہے),0
ایران نے بن لادن کی فائلوں کے ساتھ 'جعلی خبریں' پھیلانے پر سی آئی اے کی مذمت کی۔,0
عالیہ بھٹ کی رنبیر سے پہلی ملاقات کس فلم کے سیٹ پر ہوئی؟ اداکارہ کا انکشاف,1
امریندر سنگھ نے بھارت بند سے قبل مکیش امبانی سے ملاقات کی,0
انڈین نیشنل کانگریس پارٹی کی ریلی میں پاکستان کا قومی پرچم لہرایا گیا۔,0
ہوائی اڈے کی قطار میں تصویر میں پاکستانی وزیر اعظم عمران خان کو دکھایا گیا ہے,0
وائرل ہونے والی ویڈیو میں بتایا گیا ہے کہ ہندوستانی فوج پی او کے میں پاکستان کے دہشت گرد اڈے پر حملہ کر رہی ہے,0
تصویر میں پاکستان میں تیار ہونے والے 50 اور 200 روپے کے جعلی نوٹ دکھائے گئے ہیں,0
16 دسمبر 1971 کو بی بی سی بیک وقت یہ خبر دے رہا تھا کہ پاکستانی فوج نے بھارتی فوجیوں کے سامنے ہتھیار ڈال دیے ہیں۔,0
دنیا کے امیر ترین شخص کا گھر اندر سے کیسا ہے؟,1
پاکستان ہاکی فیڈریشن ختم کردی گئی,1
کراچی: پولیس اور رینجرز کی مشترکہ کارروائی، ملک گیر وارداتوں میں ملوث گروہ گرفتار,1
برکس سربراہی اجلاس کا اتحاد کا دائرہ بڑھانے پر اتفاق,1
کویت ایئرویز کی جانب سے 7 پاکستانی پائلٹس کو گراؤنڈ کرنے سے متعلق گردش کرنے والی خبریں جعلی ہیں اور اسے پی ٹی آئی کے آفیشل ٹوئٹر اکاؤنٹ نے مسترد کر دیا ہے۔,0
ترکی کے صدر اردگان کے دوبارہ منتخب ہونے پر جعلی ویڈیوز کی دھوم مچ گئی۔,0
ہندوستانی فوج نے پاکستان کے زیر قبضہ کشمیر کے ایک گاؤں پر قبضہ کرلیا ہے,0
بھارت میں ہونے والے کرکٹ ورلڈ کپ کی ٹرافی پاکستان کب لائی جائے گی؟,1
پاکستانی میڈیا اداکارہ شبنم کے جعلی ٹویٹر اکاؤنٹ کو فالو کر رہا ہے، وہ 'ریپسٹ' کو نکالنے پر پی ٹی آئی کی تعریف کر رہی ہے,0
ویڈیو: خاتون اور معمر شخص کو یرغمال بنانے والے ڈاکو پولیس کارروائی میں ہلاک,1
فالج کی وہ انتباہی نشانیاں جو کئی ہفتوں یا مہینوں پہلے ظاہر ہو جاتی ہیں,1
بالی ووڈ کے اداکار عامر خان نے پاکستانی دہشت گردوں ترک جمیل اور جنید شمشید سے ملاقات کی,0
چین کے ماہر نے دعویٰ کیا ہے کہ پیپلز لبریشن آرمی ایئر فورس (پی ایل اے اے ایف) نے تبت میں ایک ہندوستانی سخوئی ایس یو 30 لڑاکا طیارہ مار گرایا ہے,0
کویتی اہلکار کا پرس چرانے والے گریڈ 20 کے افسر کی جعلی تصویر وائرل,0
ویڈیو میں پاکستان کے وزیر اعظم عمران خان کو ہندوستان کے زیر انتظام کشمیر میں صحافیوں کو گالیاں دیتے ہوئے دکھایا گیا ہے,0
صوفی عبدالجلیل المعروف پاکستانی 'چاچا کرکٹ' انتقال کر گئے۔,0
کراچی، پاک کالونی میں مبینہ پولیس مقابلہ، اہلکار شہید,1
سکھر میں نامعلوم افراد کی فائرنگ، صحافی جان محمد مہر جاں بحق,1
جشن آزادی پاکستان پر امریکا میں کنسرٹ، کیفی خلیل سمیت پاکستانی گلوکاروں کی پرفارمنس,1
پاکستان میں احتجاجی ریلی میں ہندوستانی جھنڈا دیکھا گیاہے,0
بی جے پی پنجاب کے پوسٹر پر کاشتکار فارم کے قوانین سے مطمئن ہیں,0
ورلڈ کپ جیتنے کے بعد کھلاڑی کا بوسہ لینے پر اسپینش فٹبال فیڈریشن کے صدر کی معذرت,1
کوویڈ -19 وبائی امراض جو پاکستان میں بہت ساری اموات کا باعث بنے ہیں,0
چندیولی سے کانگریس ایم ایل اے نسیم خان سٹیج پر پاکستان زندہ باد کا نعرہ لگا رہے ہیں,0
اہلیہ کیلئے شادی کی 50 ویں سالگرہ کا تحفہ، کسان نے سورج مکھی کے لاکھوں پھول اگا دیے,1
ملیکہ بخاری کو بی آئی ایس پی کی سربراہ مقرر کرنے کے حوالے سے ایک پروپیگنڈا گردش کر رہا ہے۔ یہ دعویٰ کرنے کے لیے جعلی نوٹیفکیشن تیار کیا گیا۔ ملیکہ بخاری نے اپنی ٹویٹ میں اس کی واضح تردید کی ہے۔,0
ماریہ ذوالفقار کی جانب سے پاکستانی پائلٹس کو گراؤنڈ کیے جانے کے حوالے سے ایک جعلی خبر پھیلائی جا رہی تھی۔ موسیٰ ورک کہانی میں کھودتے ہیں اور حقائق کے ساتھ آتے ہیں۔,0
پیٹرولیم مصنوعات 20 روپے لیٹر تک مہنگی ہونے کا امکان,1
عمران خان سے تعلقات کا الزام خواجہ سرا نے کھول دیا۔,0
ہندوستانی فوج نےپی او کے میں پن پوائنٹ ہڑتالیں کیں ,0
ناخنوں میں فنگس سے نجات دلانے میں مددگار آسان طریقے,1
ڈان اور منصور علی خان نے جعلی خبروں کا پرچار کرتے ہوئے دعویٰ کیا کہ پاکستان میں 2020 میں دنیا میں مہنگائی کی شرح سب سے زیادہ ہے۔ اسٹیٹ بینک آف پاکستان کا آفیشل ٹویٹر اکاؤنٹ سامنے آیا اور جعلی خبروں کی تردید کی۔,0
متن کے ساتھ بینر رکھنے والے پاکستان لوگوں کی تصویر - ہم کشمیر نہیں چاہتے ہیں۔ ہمیں ہمیں ہائیڈروکسی کلوروکوئن دیں ,0
آر ایس ایس کی ممبر سنڈھیا پھڈکے نے پاکستانی فری اسٹائل پہلوان کو شکست دی,0
البانیہ میں 4 سیاحوں کے کھانے کا بل اٹلی کی حکومت کے گلے پڑ گیا,1
ویڈیو میں دکھایا گیا ہے کہ لوگ اولڈ سٹی ، حیدرآباد میں مدینہ مارکیٹ میں خریداری کررہے ہیں,0
چنئی میں ٹیسلا کے پہلے ہندوستانی یونٹ کے قیام پر وائرل جعلی خبریں,0
لاہور میں جواں سال لڑکی باپ کے سامنے قتل,1
ملک میں فی تولہ سونا سستا ہوگیا,1
عوام کو روسی تیل سے آنے والے دنوں میں فائدہ پہنچے گا: مصدق ملک,1
پاکستان میں جاری سیاسی ہلچل کے درمیان پاکستان تحریک انصاف پارٹی (پی ٹی آئی) کے نام سے جاری ہونے والے معاہدے کی ایک کاپی سوشل میڈیا پر وائرل ہو رہی ہے جس میں دعویٰ کیا گیا ہے کہ عمران خان کی جماعت پی ٹی آئی نے حکومت کے ساتھ معاہدہ کر لیا ہے۔ اور اس معاہدے کی شرط کے مطابق عمران خان کو جیل میں محفوظ رکھنے کا فیصلہ کیا گیا ہے۔ یہ دعویٰ کیا جا رہا ہے کہ پاکستان میں امریکی سفیر ڈونلڈ بلوم نے اس معاہدے کو کروانے میں اہم کردار ادا کیا۔ہم نے اپنی تحقیقات میں پایا کہ عمران خان اور حکومت پاکستان کے درمیان مفاہمت کے دعوے میں کوئی صداقت نہیں ہے اور اس دعوے کے ساتھ وائرل ہونے والا ایم او یو جعلی ہے جسے ایڈیٹنگ کی مدد سے تیار کیا گیا ہے,0
شہباز شریف نے شاہین، حارث اور نسیم کو دنیا کا بہترین بولنگ اٹیک قرار دیدیا,1
بھارت میں مسلم جوڑا بیٹے کے ہندو لڑکی کیساتھ فرار ہونے پر بے دردی سے قتل,1
ڈونلڈ ٹرمپ 'غیر صدر'، واشنگٹن پوسٹ کے تازہ ترین 'ایڈیشن' کا دعویٰ,0
پاکستان ریلوے چین سے ناقص ہائی سپیڈ ریل کوچز درآمد کرتا ہے۔,0
جواہر لعل نہرو یونیورسٹی میں زعفرانی پرچم لہرائے جانے اور پاکستان مخالف نعروں کی ویڈیو ہے,0
ٹیکسلا میں 500 کے ایزی لوڈ پر جھگڑا، دکاندار کی فائرنگ سے گاہک جاں بحق,1
پہلا ون ڈے: پاکستان نے افغانستان کو 142 رنز سے شکست دے دی,1
عالمی مارکیٹ میں سونے کی قیمت میں 11 ڈالر کا اضافہ,1
لاہور: سی آئی اے کینٹ اور ڈاکوؤں میں مقابلہ، زیر حراست 3 ڈاکو ہلاک,1
بس فلو، پانی پیو,0
پاکستان میں ہندو جوتا بنانے والا ہلاک ہوا,0
تھائی لینڈ کے سابق وزیراعظم جلاطنی ختم کرکے وطن واپسی پر گرفتار، جیل منتقل کردیا گیا,1
راولاکوٹ میں شہریوں نے مہنگی بجلی کیخلاف احتجاجاً 30 ہزار سے زائد بل جلا دیے,1
ڈان 3 میں رنویر سنگھ کی ہیروئن کون ہوں گی؟,1
ہم جنس شادی کے قانون سے متعلق جھوٹی خبروں کا پردہ فاش,0
ایک صحافی کا دعویٰ ہے کہ عقیل کریم ڈھیڈی کو پاکستان سپورٹس بورڈ کا ممبر مقرر کیا گیا ہے۔ جبکہ حقیقت میں، وہ نومبر 2016 سے PSB کے ممبر ہیں۔,0
غربی بنگال کے ہگلی ضلع کے تلینی پاڑہ میں دلت ہندوؤں کے گھر جلائے جا رہے ہیں,0
پاکستان میں ایک سیاسی ریلی میں ہندوستانی قومی پرچم لہرایا گیا,0
ایشیا کپ کیلئے نیپال کرکٹ ٹیم پاکستان پہنچ گئی,1
اگست کن 5 ستاروں کیلئے خوش قسمت مہینہ ثابت ہوگا؟,1
کشمیر میں بھارتی یا پاکستانی لڑاکا طیاروں کی ویڈیو,0
جھوٹا دعوی 'روسی ہوا بازی کے امکانات' کی وضاحت کے لیے ویڈیو گیم فوٹیج کا استعمال کرتا ہے,0
صومالیہ کی حکومت نے ٹک ٹاک اور ٹیلی گرام پر پابندی لگا دی,1
ویڈیو: امریکا میں پولیس سے بھاگتے شخص نے گاڑی ہجوم پر چڑھادی,1
پاکستان میں گاڑیوں کی قیمتیں کم ہو گئی ہیں,0
پاکستان کے وزیر اعظم عمران خان نے کہا کہ گراف کو الٹا پڑھنے کے بعد نوول کورونہ وائرس وکر چپٹا ہوا تھا,0
انٹربینک میں ڈالر ٹرپل سنچری کے قریب پہنچ گیا,1
پرینیتی چوپڑا کی شادی کی تاریخ سامنے آگئی,1
مرد صرف وہ شریف ہے جسے موقع نہیں ملا: ندایاسر,1
شاداب ایک مکمل پیکج، اعظم حریف ٹیموں کیلئے خطرہ ہے: ٹام موڈی,1
چوری کے قابل کچھ نہ ملا، گھر میں گھسنے والے چور مالک کیلئے 500 روپے چھوڑ گئے,1
توشہ خانہ کیس: یہ مختصر سزا ہے جو بغیر نوٹس بھی معطل ہو جاتی ہے، چیف جسٹس اسلام آباد ہائیکورٹ,1
10سالہ بچی نے بنا اسکول کی چھٹی کیے 50 ممالک کا سفر کیسےکیا؟,1
مسلم لیگ ن کے افتخار چیمہ نے 26 سالہ لڑکی سے شادی کر لی,0
نیند سے شخصیت پر مرتب ہونے والے اثرات کا انکشاف,1
حکومت مساجد پر پابندی کیوں لگا رہی ہے جبکہ بازار کھلے ہیں؟ کیا کورونا سبزی منڈیوں میں نہیں جاتا؟,0
کوئٹہ میں فائرنگ، اسلم رئیسانی کے بھتیجے سمیت 3 افراد جاں بحق,1
اسٹینڈرڈ چارٹرڈ بینک پاکستان میں اپنا آپریشن بند کر رہا ہے۔,0
پاکستان کے بلاول بھٹو کا خطرناک جھوٹ,0
پریش راول نے ہیرا پھیری 3 سے متعلق کیا خواہش کی ؟,1
پی ٹی وی کی جانب سے وزیراعظم خان کی مارننگ واک کی جعلی تصاویر شیئر کی گئیں۔,0
لڑکی فون چھیننے والے ڈاکو کی محبت میں گرفتار ہوگئی، جلد شادی متوقع,1
گاڑی کے شیشوں پر ان سیاہ نقطوں کی موجودگی کی وجہ جانتے ہیں؟,1
برکس کا سعودیہ اور ایران سمیت 6 ممالک کو رکنیت دینے کا فیصلہ,1
دنیا کی تاریخ کا امیر ترین فرد کون تھا جس کے سامنے ایلون مسک بھی کچھ نہیں؟,1
تصویر میں ایک جزوی طور پر ڈوبے ہوئے پاکستانی کمانڈو کو ایک ہتھیار کے ساتھ دکھایا گیا ہے,0
ویڈیو میں دکھایا گیا ہے کہ پاکستان یا حیدرآباد ، ہندوستان میں نوول کورونہ وائرس کی زبردست صورتحال ہے,0
ماہرہ خان کی دوسری شادی کی خبروں پر انکی مینیجر کا بیان آگیا,1
گردوں کے امراض کا اشارہ دینے والی 10 علامات,1
تصویر میں دسمبر 2020 میں پاکستان میں سیاسی اپوزیشن کی ریلی دکھائی گئی ہے,0
دہلی ہائی کورٹ نے یوٹیوب چینلز کو جعلی خبریں شیئر کرنے سے روک دیا,0
ہارر فلمیں دیکھنے سے جسم پر مرتب ہونے والے حیرت انگیز اثر کا انکشاف,1
پرویز مشرف نے کہا کہ پاکستان کی سب سے بڑی طاقت بھارتی مسلمان ہیں، ایٹمی بم نہیں۔ وہ آبادی کے دھماکے سے ہندوستان کو ایک اسلامی ملک میں تبدیل کر رہے ہیں۔ بھارت کشمیر سے آرٹیکل 370 منسوخ کر سکتا ہے، بھارت رام مندر بنا سکتا ہے، بھارت پاکستان کے خلاف جنگ جیت سکتا ہے، لیکن بھارت خود کو اسلامی ملک بننے سے نہیں روک سکتا,0
87 سالہ خاتون نے گھر میں گھسنے والے ڈاکو سے ہاتھا پائی کے بعد اسکی دعوت کردی,1
ڈان کے صحافی جبڈ نقوی پاکستانی ہیں,0
سکھ پاکستان کے حق میں نعرے لگا رہے ہیں,0
چینی سفارت کار نے پاکستان کو طیارہ بردار بحری جہاز کی 'فروخت' پر ہوا صاف کردی,0
2 ہزار سال قبل ڈوب جانے والے بحری جہاز کا ملبہ دریافت,1
ویڈیو میں دکھایا گیا ہے کہ پاکستان کے پنجاب میں ہندو خواتین پر حملہ ہوا,0
ہندوستان میں لاک ڈاؤن کے دوران مسلمان خواتین خریداری کرتے ہوئے پکڑی گئیں,0
نظام شمسی کے گرم ترین سیارے جتنی سورج کی روشنی برداشت کرنے والا زمین کا مقام دریافت,1
لاہور: ڈیفنس میں فائرنگ سے باپ بیٹا قتل,1
راکھی کے ساتھ اور لوگوں نے ملکر مجھے فریم کیا : عادل درانی,1
لاہور میں پولیس کانسٹیبل نے تھانے کے باہر سے 40 موٹر سائیکلیں چوری کرلیں,1
بھارت میں بیکری میں ناراض گاہک,0
