text,label
’الریاض‘: پاکستان کے سرحدی گاؤں کی خاص برفی جو انڈین فوجی بھی کھاتے ہیں,1
چوری کے شبہ میں ایک شخص کو درخت سے باندھ کر مارا پیٹا گیا، کانگریس لیڈر نے اسے فرقہ وارانہ گھمایا: یہ ہیں حقائق,0
بنگلہ دیش روڈ سیفٹی موومنٹ میں پوسٹس طالب علم کی شناخت کو گمراہ کرتی ہیں۔,0
 بالاکوٹ پر گمراہ کن پوسٹ پر اداکار سوربھ شکلا کی تصویر کیسے استعمال کی گئی,0
گمراہ کن سیاق و سباق میں شیئر کی گئی تصاویر یہ تجویز کرتی ہیں کہ وہ اردگان کو 2020 کے زلزلے سے بچ جانے والوں کے گھروں کا معائنہ کرتے ہوئے دکھاتے ہیں,0
برطانیہ میں یہودیوں پر تنقید پر مسلم خاتون پولیس افسر معطل,1
ہندوستان کے سینئر آف اسپنر آر اشون اور دھواں دھار وکٹ کیپر بلے باز رشبھ پنت کو انٹرنیشنل کرکٹ کونسل نے ماہ کے بہترین کھلاڑی کے ایوارڈ کے لیے نامزد کیا ہے۔,1
امریکی فضائیہ کے نیشنل ایئر اینڈ اسپیس انٹلیجنس سنٹر (NASIC) نے اپنے بڑے پیمانے پر حوالہ دینے والے بیلسٹک اور کروز میزائل دھمکی کی رپورٹ کا ایک نیا ورژن شائع کیا ہے۔ ایجنسی عام طور پر ہر چار سال بعد رپورٹ کا تازہ ترین ورژن پیش کرتی ہے۔,1
بلوچ کارکن کریما بلوچ کی پراسرار موت سے لے کر ، نیپال میں سیاسی بحران میں تازہ ترین موڑ تک۔ آج کی اعلی کہانیاں یہ ہیں۔,1
پچھلے سال کے مقابلے میں 50 فیصد سے زیادہ گرنے کے باوجود 2020 میں دنیا بھر میں بڑے تجارتی طیاروں میں ہونے والی اموات کی تعداد 299 ہوگئی۔,1
ایشیا کپ؛ پاکستان کی بھارت کیخلاف یادگار فتح، گرین شرٹس کو بہادرانہ فیصلوں کا ثمر مل گیا,1
قطر نے بھارتی جاسوسوں کے زیراستعمال کمپنی بند کر دی,1
کرناٹک سے ویڈیو شیئر کی گئی ہے جیسا کہ مغربی بنگال پولیس نے حجاب کے حامی مظاہرین پر حملہ کیا۔,0
مقبوضہ کشمیر میں پاکستان کی یوم آزادی کے پوسٹر چسپاں,1
کورونا وائرس کی اموات کو پیش کرنے والے ماڈل بغیر تخفیف کے بات کر رہے ہیں۔,0
میڈیا کا کہنا ہے کہ راہل 3 سیٹوں سے ایل ایس الیکشن لڑ سکتے ہیں، لیکن کیا وہ؟,0
راہول گاندھی اور سونیا گاندھی کے طیارے کی ہنگامی لینڈنگ,1
کنٹومنٹ سے نجی تعلیمی اداروں کی منتقلی کے خلاف راولپنڈی میں ریلیاں,1
اختلاف کرنے والوں کو بدنام کرنے کے لئے پہلے سے طے شدہ اصطلاح - ‘ٹوکڈ ٹکیڈ گینگ’ استعمال کی گئی ہے۔ کسی مرکزی وزیر سے کم نہیں کہا گیا ہے کہ ’ٹوکڈے توکڈے گینگ‘ قومی اتحاد کو ختم کرنے کے لئے کھیتوں کے احتجاج کا استعمال کر رہا ہے۔ سوال پیدا ہوتا ہے: اصل توکڈ ٹوکڈ گینگ کون ہے؟ ,1
ای سی بی نے جمعرات کو کہا کہ انگلینڈ کے بلے باز زک کرولی کو کلائی کی چوٹ کے ساتھ ہندوستان میں پہلے دو ٹیسٹوں سے انکار کردیا گیا ہے۔,1
ڈیلن کلیور بلیک ٹوپیاں اور پاکستان کے مابین پہلے ٹیسٹ کے تین دن سے پانچ ٹیک ویز مہیا کرتا ہے۔,1
COVID-19: 4 ریاستوں میں بلینکٹ چھٹیوں کا اعلان کیا گیا؟ جعلی الرٹ!,0
کابل کے اسکول میں دھماکے، 6 افراد ہلاک,1
جمعرات (4 فروری) کو یہاں منعقد ہونے والی ریسوں کی خصوصیت ایونٹ ، چشنی (ایس شریف اپ) نے مدراس گولڈ گلدستے میں کامیابی حاصل کی۔ فاتح مسز نمراتا راکیش کی ملکیت ہے اور راکیش 1 کی تربیت یافتہ ہے۔,1
لاہور: بچی کا قتل کے بعد ریپ، ملزمان کا مزید 4 روزہ جسمانی ریمانڈ,1
ویڈیو میں جھوٹا دعویٰ کیا گیا ہے کہ Moderna Covid-19 ویکسین میں غیر محفوظ جزو ہے۔,0
سفاک باپ نے کئی دنوں تک بیٹی کو زنجیروں سے باندھے رکھا,1
’ہرم اکبر‘ میں پوشیدہ راہداری کی دریافت: ’اس راہداری کے نیچے بھی کوئی اہم چیز موجود ہو سکتی ہے‘,1
جوان؛ شاہ رخ خان کے نئے گانے ‘ناٹ رمایا واستاوائیا’ کی مکمل ویڈیو جاری,1
ریاستوں اور یو ٹی ایس کو پیش کردہ نوٹسوں میں ، کمپنی نے کہا کہ ادائیگی میں پہلے سے طے شدہ صورت میں ، این ٹی پی سی کو بجلی کی فراہمی کو بجلی کے اسٹیشنوں سے بند کرنے یا محدود کرنے کا حق ہے اور بجلی کو دوبارہ بند کرنے کا حق ہے۔,1
ہیلری نے گولڈمین سیکس کی لیک ہونے والی تقریر میں ووٹروں کو 'ہارنے والوں کی بالٹی' قرار دیا,0
ویڈیو دکھاتا ہے  میڈرڈ میں فائزر لیب میں آگ لگ گئی ہے۔ ,0
	پولیس نے جامعہ کراچی میں مبینہ ہراس کا مقدمہ درج کر کے چھ مشتبہ نو عمر لڑکوں کو گرفتار کر لیا ہے۔ یہ مقدمہ طالب علم شہیر علی کی مدعیت میں ٹاؤن تھانے میں درج کیا گیا ہے جس میں جنسی ہراسانی، جان بوجھ کر کسی کی بے عزتی کرنا اور اشتعال انگیزی کی دفعات لگائی گئی ہیں۔																																																			,1
روس کا گوگل سے ’پارلیمانی چینل‘ بحال کرنے کا مطالبہ,1
 دہلی کے نکی یادو قتل کیس کو ایک جھوٹی فرقہ وارانہ حرکت دی گئی,0
پشاور چڑیا گھر کیلئے افریقن ہاتھی منگوانے کی درخواست مسترد,1
مورخ کی تازہ ترین کتاب ‘تاریخ کی زبان: سنسکرت کے داستانیں مسلم پیسٹوں کی داستانیں’ ، جدید ماڈرن ہندوستانی تاریخ کے دائرہ کار کو وسیع کرتی ہیں۔,1
چندریان 3 نے لینڈنگ سے قبل چاند کی تصاویر بھیج دیں,1
امریکا؛ فائرنگ کے ایک اور واقعے میں 7 افراد ہلاک,1
آسٹریلیا میں فائرنگ کا واقعہ، 2 پولیس افسران سمیت 6 افراد ہلاک,1
فوکی نے 1918 کے 'ہسپانوی فلو' کی اموات کے لیے ماسک کا استعمال ؟,0
مہنگائی کی دلدل میں دھنسے شہریوں پر مزید بوجھ نہیں ڈال سکتے: وزیراعظم,1
سری لنکا: چینی کشتی حادثے کا شکار، 14 لاشیں برآمد,1
حکومت پاکستان کی طرف سے فراہم کردہ ایمبولینسوں کی تصاویر جو بھارت کو طبی امداد فراہم کرتی ہیں۔,0
'جعلی یوکرین ہلاکتوں' کی ویڈیو میں ایک وبائی مرض کے بارے میں ایک ٹی وی شو کی فلم بندی کی گئی ہے۔,0
کمل ہاسن کا دعویٰ ہے کہ مغلوں سے پہلے لفظ ’ہندو‘ کا وجود نہیں تھا: یہ ہے حقیقت,0
 اس وائرس کا علاج ہے۔ اسے ہائیڈروکسی کلوروکوئن، زنک اور زیتھرومیکس کہا جاتا ہے۔ میں جانتا ہوں کہ آپ لوگ ماسک کے بارے میں بات کرنا چاہتے ہیں۔ ہیلو؟ آپ کو a ماسک کی ضرورت نہیں ہے۔ ایک علاج ہے۔ ,0
پاکستانی قوم کو یوم آزادی کی مبارکباد پيش کرتے ہیں، شاہ سلمان,1
'ایفل ٹاور کو بم سے اڑایا گیا' کا جھوٹا دعویٰ کرنے والی پوسٹس میں شیئر کی گئی فرضی ویڈیو,0
غیر ویکسین والے امریکی میڈیکل کوڈز کے بارے میں دعوے گمراہ کن ہیں۔,0
ڈیرل مچل کے لئے پہلے ہی ایک بہت بڑا موسم گرما رہا ہے ، اب اس نے اس مرکب میں ایک پہلی ٹیسٹ صدی کا اضافہ کیا ہے۔,1
ہم سندھ کے سیلاب متاثرین کے ساتھ کھڑے ہیں، بلاول بھٹو,1
لوگوں کی اکثریت جو ایریزونا آ رہے ہیں اور تجاوز کر رہے ہیں اب منشیات کے خچر بن رہے ہیں۔,0
CNN ویڈیو دکھاتا ہے کہ کینیڈا کے فائر گیئر نے یوکرین کو عطیہ کیا، 'جعلی فوٹیج' نہیں,0
 یہ حقیقی البرٹ آئن سٹائن کا رد کرنے والا خط ہے؟,0
اعلیٰ عدلیہ کو نظرثانی کا اختیار تحمل سے استعمال کرنا چاہیے: جسٹس حسن اظہر رضوی,1
سابق صدر ڈونلڈ ٹرمپ نے ایک بیان جاری  جس میں ایوان کے اسپیکر کیون میکارتھی کی  دلچسپ ویڈیوز  لیک کرنے کی دھمکی دی گئی۔,0
ٹرمپ نے گمراہ کن طور پر دعویٰ کیا کہ ووٹوں کی گنتی کو 'بند کردیا گیا',0
2014 میں حکومت مخالف مظاہروں کے دوران لی گئی یوکرینیوں کی مولوٹوف کاک ٹیل پھینکنے کی تصاویر,0
عام ہلچل کے ایک سال میں ، 2020 نے بھی دنیا بھر میں بڑے پیمانے پر احتجاج کو جنم دیا۔ اگرچہ کچھ مظاہروں نے جمہوری آزادیوں ، خواتین کے حقوق ، نسلی انصاف یا پولیس کی بربریت جیسے واقف موضوعات سے نمٹ لیا ، لیکن دوسروں کو پیچھے ہٹانے کی نئی وجوہات مل گئیں۔,1
توقع ہے کہ بائیڈن انتظامیہ ٹرمپ انتظامیہ کے تحت شروع کیے گئے کچھ مہنگے جوہری ہتھیاروں کی جدید کاری کے پروگراموں کا جائزہ لے گی، جن میں نئے میزائل، بم، وار ہیڈز، بمبار اور آبدوزیں شامل ہیں۔,1
شمالی کوریا میں کورونا کا پہلا کیس رپورٹ، لاک ڈاؤن نافذ,1
مشی گن کی گورنمنٹ گریچن وائٹمر کا کہنا ہے کہ 20 مئی کو اپنے دوسرے گھر میں گزارا، اس نے اپنے گھر میں قیام کے احکامات کو توڑا۔,0
ایران کے جنوبی علاقے میں 5.6 شدت کا زلزلہ، خبر ایجنسی,1
ٹرمپ کورونا وائرس اموات کی شرح میں کمی کی وجوہات پر گمراہ کرتے ہیں۔,0
پہلی بار کسی ڈومیسٹک فرسٹ کلاس ٹورنامنٹ کا فائنل برابری پر ختم ہوا۔,1
امیٹھی کی آرڈیننس فیکٹری پر راہل گاندھی کا دعویٰ گمراہ کن ہے۔,0
پوسٹس مارکوس دور کی روٹی پروڈکٹ کی 'واپسی' پر گمراہ کرتی ہیں۔,0
یہ آئی اے ایس رنکو ڈگا نہیں ہے، جن کا حال ہی میں اروناچل پردیش تبادلہ کیا گیا تھا۔,0
مسجد میں ہندوؤں کا مذہبی نشان ملنے پرتنقید کرنے والے دلی یونیورسٹی کے پروفیسرگرفتار,1
ملحدانہ دعوت کی پرانی فوٹیج میں نئی ​​امریکی حکومت کو شیطان سے دعا کرتے ہوئے نہیں دکھایا گیا ہے۔,0
'بے ضرر ڈیٹا کی خرابی' ٹرمپ کی پوسٹ کے برعکس، کچھ ڈیٹرائٹ پولنگ مقامات پر خرابی کا ذمہ دار ہے۔,0
فلپ مڈ نے کہا ، آپ کو ایک چنگاری کی ضرورت ہے اور اس چنگاری کو دلکش ہونا پڑے گا۔  وہ ایک انقلابی تحریک کو جنم دے سکتے ہیں۔,1
جعلی مقامی نیوز سائٹس کینیڈا میں فون استعمال کرنے والے مسافروں کے لیے جرمانے کے بارے میں جھوٹے دعوے پھیلاتی ہیں۔,0
نہیں، اس تصویر میں اسرائیلی وزیر اعظم بینجمن نیتن یاہو کی اسلام آباد میں پاکستانی وزیر اعظم عمران خان سے ملاقات نہیں دکھائی دے رہی ہے۔,0
برطانیہ کا مالی میں امن مشن کے تحت تعینات فوجیوں کو واپس بلانے کا فیصلہ,1
'میانمار جنتا حملے' کی رپورٹس کمبوڈیا سے پرانی فوٹیج دکھاتی ہیں۔,0
 ایک ہندوستانی خاندان کو ساحل پر پانی میں بہہتے ہوئے وائرل ویڈیو حالیہ نہیں ہے اور ممبئی کی نہیں ہے۔,0
 روس فینگولڈ ہوم لینڈ سیکیورٹی کے خلاف ووٹ دینے والے واحد سینیٹر تھے۔,0
نیوز انٹرنیشنل کے ساتھ ٹیلیفونک بات چیت میں ، صحت سے متعلق وزیر اعظم کے معاون خصوصی ڈاکٹر فیصل خان نے کہا: اگرچہ ، ہم اپنے فرنٹ لائن ورکرز اور دیگر بو کے لئے ابتدائی طور پر کوویڈ 19 ویکسین کا پہلا بیچ حاصل کرنے کے لئے سخت کوشش کر رہے ہیں۔  تو کے بارے میں کے بارے میں کے.,1
ملکی برآمدات میں ماہانہ اور سالانہ بنیادوں پر کمی ریکارڈ,1
 تصویر میں مشیل اوباما کو ڈاکٹر اوز گروپ کرتے ہوئے دکھایا گیا ہے؟,0
پولیس اہلکاروں پر ڈیوٹی کے دوران ذہنی دباؤ بہت زیادہ ہوتا ہے، آجی پنجاب عثمان انور,1
عام انتخابات کی تیاریوں کے حوالے سے الیکشن کمیشن میں اہم اجلاس,1
 ٹیڈ کروز نے ٹویٹ ،  میں موسمیاتی تبدیلی پر یقین کروں گا جب ٹیکساس جم جائے گا۔ ,0
وزیراعظم انوارالحق کاکڑ سے نگران وزیراعلیٰ سندھ کی ون ٹو ون ملاقات,1
اے ڈی بی چھوٹے کسانوں کی معاونت کے لیے کردار ادا کرنے کے لیے تیار,1
سعودی عرب اور اسرائیل کے درمیان امریکی ثالثی میں ’امن معاہدہ‘ متوقع,1
دورانِ پرواز طیارے میں فون پھٹنے سے کھلبلی مچ گئی,1
اس سے قبل جموں و کشمیر میں فوجیوں کی پٹائی کی ویڈیو کو ڈیبنک کیا گیا تھا۔,0
پاکستانی بولرز کا سامنا کرنے کے لیے بہترین کھیل پیش کرنا ہوگا، ویرات کوہلی,1
طالبان کا پاکستان پر امریکی ڈرونز کو افغان فضائی حدود میں داخلے کی اجازت دینے کا الزام,1
امریکی خاتون وکیل کے لیے دولہا ڈھونڈنے والے کو ہزاروں ڈالر انعام ملے گا,1
 مفت ہیلتھ الاؤنس بغیر کسی قیمت کے دستیاب ہے۔ ,0
روس نے یوکرین امن مذاکرات میں 4 ممالک کی شرکت مسترد کردی,1
کا کہنا ہے کہ قدرتی گیس کی فراہمی پر ماحولیاتی ضوابط کے اثرات کی وجہ سے ڈاؤ کیمیکل نے اوکلاہوما کے بجائے سعودی عرب میں پلانٹ بنانے کا فیصلہ ۔,0
 ییلو اسٹون کے زلزلے آنے والے تباہی کی پیشین گوئی کرتے ہیں؟,0
کورونا کا خوف، بیٹے کے ساتھ گھر میں 3 سال تک قید خاتون بازیاب,1
کوئینز لینڈ کے پریمیئر ایناستاسیا پلاسزکوک چاہتے ہیں کہ وزیر اعظم اسکاٹ موریسن بین الاقوامی قرنطین کو سنبھالنے کے لئے زیادہ سے زیادہ رقم اور دفاعی فورس کی مدد فراہم کریں۔,1
بائیڈن نے VA کو غیر ویکسین والے سابق فوجیوں کے فوائد کو روکنے کا حکم دیا۔,0
سامان گم ہونے پر مسافروں کو لاکھوں روپے کا معاملہ،سعودی محکمہ شہری ہوا بازی نے نیا لائحہ عمل جاری کردیا,1
چین کے سائنو فارم اور آکسفورڈ یونیورسٹی کی آسٹرا زینیکا ویکسین کو اسی طرح کی اجازت ملنے کے ایک ہفتے بعد، ایک سرکاری اہلکار نے پیر کو کہا، پاکستان ہنگامی طور پر استعمال کے لیے روسی سپوتنک COVID-19 ویکسین کی منظوری دینے کے لیے تیار ہے۔,1
 اوہائیو کے ایک سکول ٹیچر نے فجٹ اسپنر حادثے میں آنکھ کھو دی؟,0
کابل میں خودکش حملہ، افغان طالبان کے اہم رہنما جاں بحق,1
طوفان کی پرانی فوٹیج سوشل میڈیا پر جھوٹی پوسٹس میں گردش کر رہی ہے کہ ٹائفون مولاو ویتنام سے ٹکرانے کے بارے میں,0
یمنی شورا کونسل کے اسپیکر نے ایک دہشت گرد گروہ کی حیثیت سے یمن کی حوثی انسر اللہ تحریک کے امریکی عہدہ کی مذمت کی ہے۔,1
لیاقت پور میں کھلا گٹر بہن بھائی کی جان لے گیا,1
دعووں کے برعکس، اے ٹی ایم پن کو پیچھے کی طرف داخل کرنے سے پولیس کو آگاہ نہیں کیا جائے گا۔,0
نئے آئی فونز میں کی جانے والی وہ تبدیلی جس کا مطالبہ صارفین عرصے سے کر رہے ہیں,1
کراچی سٹریٹ کرائم میں ملوث ملزمان، سہولت کاروں کی شناخت کر لی ہے، نگران وزیر داخلہ,1
برٹنی گرینر واقعی ایک آدمی ہے۔,0
کیا اس تصویر میں اندرا گاندھی اپنے شوہر اور سسر کے ساتھ پوز دے رہی ہیں؟,0
 کیا بالوٹیلی نے میسی کے بارے میں کوئی گھٹیا تبصرہ کیا؟,0
انڈونیشیا کے گیس اسٹیشن میں آگ لگنے کی ویڈیو کو 'ایندھن کی بڑھتی ہوئی قیمتوں کی وجہ سے ہجوم کے ذریعہ آگ لگائی گئی' کے طور پر غلط طور پر شیئر کیا گیا,0
ہفتے کے روز اتر پردیش کے بنڈیلخند خطے میں ایک گائی بچاو ، کسن بچاؤ (گائے ، بچائیں ، کسانوں کو بچائیں) پیڈیترا ، ترینگا یاتراس اور ایک آن لائن کیمپ۔,1
بی بی سی کی وائٹ واشنگ: سنجیو بھٹ کو ایک ’وائٹل بلور‘ شکار کے طور پر پینٹ کرتا ہے جب کہ مسلم ہجوم کے ذریعہ 59 کارسیوکوں کو زندہ جلا دیا گیا تھا۔,0
ٹائٹن آبدوز اور یونان کشتی حادثے پر میڈیا کوریج: ’یہ اس دنیا کی عکاس ہے جس میں ہم رہتے ہیں‘,1
تعلیمی اداروں میں موسم سرما کی تعطیلات ؟ اہم فیصلہ,1
 O.J سمپسن واپس حراست میں؟,0
افتتاحی دن کی متعدد تصاویر میں صدر جو بائیڈن کو سیکریٹ سروس ایجنٹ ڈیوڈ چو کے ساتھ دکھایا گیا ہے ، جو ایک کوریائی امریکی صدر کی سلامتی کی تفصیل کی قیادت کرنے کے لئے ٹیپ ہے۔ ایک پوسٹ میں کہا گیا ہے کہ ان تصاویر کو شیئر کرنے والی کچھ سوشل میڈیا پوسٹوں نے چو کو غلط طور پر بائیڈن کا چینی ہینڈلر قرار دیا ہے۔ جہاں بھی وہ جاتا ہے اس کے ساتھ لفظی طور پر بالکل ٹھیک ہے۔ ان پوسٹس کو فیس بک کی اس کی خبروں کے فیڈ پر غلط خبروں اور غلط معلومات سے نمٹنے کے لئے کی جانے والی کوششوں کے ایک حصے کے طور پر جھنڈا لگایا گیا تھا۔ ۔ واشنگٹن پوسٹ میں ، اور وہ ٹرمپ انتظامیہ کے دوران صدارتی تفصیل کے دوسرے نمبر پر تھے۔ 2019 میں ، ہوم لینڈ سیکیورٹی کے سکریٹری نے اس وقت کے صدر ڈونلڈ ٹرمپ کے شمالی کوریا کے تاریخی دورے کے لئے سیکیورٹی کا اہتمام کرنے کے کردار کے لئے غیر معمولی خدمات کے لئے CHO کو سونے کا تمغہ دیا۔ CHO کو قائدین کے ساتھ اعلی سطح پر مذاکرات میں انتھک اور براہ راست شرکت کے لئے پہچانا گیا۔ ہوم لینڈ سیکیورٹی کے محکمہ کے مطابق ، جمہوریہ کوریا کے جمہوریہ کوریا میں ، ٹرمپ کے اس ملک کے سفر کے لئے سیکیورٹی کی تمام تفصیلات کی منصوبہ بندی کرنا بھی شامل ہے۔,1
رواں سال 8 فروری سے 21 فروری تک ہندوستانی اور امریکی فوج کے فوجی 8 فروری سے 21 فروری تک راجستھان میں مہاجن فیلڈ فائرنگ رینج میں زمینی ورزش 'یودھ ابیاس 20' میں حصہ لیں گے۔,1
رابندر ناتھ ٹیگور یا رابندر ناتھ ٹھاکر؟ یہ ہے سچائی,0
یہ روس میں رہنے والے بچے کی پرانی تصویر ہے، غزہ میں مارے جانے والے چھوٹے بچے کی نہیں۔,0
برطانیہ کے کئی بڑے شہروں میں درجہ حرارت 40 ڈگری تک پہنچنے کا امکان,1
 Medicaid پر کوئی بھی نہیں  سے ان کے فوائد چھین لیے جائیں گے۔,0
یہ کمپالا میں یوگنڈا کے فوجیوں کی پرانی تصاویر ہیں جب امریکہ نے دہشت گردی کے خطرے سے خبردار کیا تھا۔,0
پی ایم خود کو نہیں، عمران خان کےحوالے سے کہی تھی، ’پٹھان کا بچہ‘ والی بات,0
طالبان، خواتین کو عمومی زندگی سے محروم کر رہے ہیں، اقوام متحدہ,1
آئی سی سی نے نئی ٹی ٹوئنٹی رینکنگ جاری کردی,1
 نئے سال کی آتش بازی کا اٹلی کے نیپلس میں آتش فشاں پھٹنے کا مقابلہ ہوا؟,0
20 سال بعد، یوپی کے چار پولیس اہلکاروں سمیت 6 کے خلاف منشیات کے معاملے میں ایک شخص کے خلاف مقدمہ درج,1
پاکستان: کورونا وائرس کی وجہ سے اموات کی تعداد 2411 ہو گئی,1
نیوزی لینڈ کے کپتان کین ولیمسن پاکستان کے خلاف دوسرے دن اپنے کیریئر کی 23 ویں ٹیسٹ صدی میں پہنچ گئے۔,1
وائرل ویڈیو میں جھوٹا دعویٰ کیا گیا ہے کہ امریکی صدر بائیڈن نے خالی ایگزیکٹو آرڈرز پر دستخط کیے تھے۔,0
برفانی تودے میں پھنسے 70 سالہ شخص کو 28 گھنٹے بعد بچالیا گیا,1
 حالیہ جنگل کی آگ کیلیفورنیا کی مجوزہ ہائی سپیڈ ریلوے کے ساتھ 'بالکل' ملتی ہے؟,0
Budweiser نے اپنی مصنوعات کو اس اسٹور سے نکالا جہاں عربوں نے 9/11 کے حملوں کا جشن منایا تھا؟,0
شوہر کو ساتھی کی مدد سے قتل کرنیوالی بیوی 3 سال بعد گرفتار,1
سپریم کورٹ نے ارشد شریف قتل کیس سماعت کیلئے مقرر کر دیا,1
اٹک: پولیس اسٹیشن میں دھماکہ ، 5 اہلکار زخمی,1
سعودی ایئر لائنس کا ویڈیو ایئر انڈیا کا بتا کر غلط حوالے کے ساتھ کیا جا رہا وائرل,0
کیپیٹل ہل پر توڑ پھوڑ اور اس کے لئے ادارہ جاتی ردعمل اہم اسباق پیش کرتا ہے,1
صدر اوباما کی فنانس ٹیم کسی بھی مالیاتی ادارے میں تمام لین دین پر   1% ٹیکس کی سفارش کر رہی ہے۔,0
متھن چکرورتی کو پہلی فلم میں ہی ملا تھا نیشنل ایوارڈ,1
ڈالر جنرل 24 گھنٹے کھلا رہے گا؟,0
جب ’سمارٹ ٹرول‘ نے میڈیا ہاؤسز کو خود کو درست کرنے پر مجبور کیا۔,0
 ال کیپون نے انکوائری کا مطالبہ  کہ آیا محکمہ انصاف نے اس کے گینگ کی نگرانی کی؟,0
ایل اے سی بحران: ہندوستانی ایلچی نے چین کے اعلیٰ فوجی ادارے کے ساتھ بات چیت کی۔,1
سوشل سیکورٹی پر 2005 کی لڑائی کے دوران، شور مظاہرے ہوئے - لیکن وہ واقعات سے باہر تھے اور مخالفین خرابی پیدا کرنے والے نہیں تھے - ہجوم نے ایسی لائنوں کو بڑھاوا دیا جو انہیں پسند نہیں تھا، لیکن یہ اس کے بارے میں تھا۔,0
 ہاؤس مواخذے میں استعمال ہونے والی ہیرا پھیری والی ویڈیو ایسا لگتا ہے کہ ہاؤس رولز کی خلاف ورزی کی گئی ہے ,0
دبئی کے شیخ نے بیوی کی عزت کے لیے ضلع کا نام 'ہند سٹی' رکھا، ہندوستان نہیں۔,0
اسرائیل کی متحدہ عرب امارات کو حوثیوں کے حملے کے بعد سیکیورٹی، انٹیلیجنس تعاون کی پیش کش,1
چین کا مقابلہ کرنے کیلیے جاپان کا دفاعی بجٹ میں تاریخی اضافے کا فیصلہ,1
 یہ ایک حقیقی سرپرست کی کہانی ہے جس کا عنوان ہے 'Fisting Is the New Oral Sex'؟,0
جب یہ پابندیاں ختم ہو جائیں گی ایران جوہری معاہدے میں، ایران کے پاس صنعتی سائز کی فوجی جوہری صلاحیت ہو جائے گی جو جانے کے لیے تیار ہو گی۔,0
بنگال کے بی جے پی کارکنان 'نبنا چلو' احتجاجی مارچ کے دوران پولیس کے ساتھ جھڑپیں، لاٹھی چارج سے بھیڑ منتشر,1
امریکیوں کی اکثریت نے ایک ایسی پارٹی کو ووٹ دیا ہے جو… ایسی دنیا چاہتی ہے جس میں آپ اپنے والدین کو ماں اور باپ نہ کہہ سکیں۔,0
’’سوال بی جے پی کا نہیں، بلکہ ملک کا ہے‘‘: فاروق عبداللہ نے علاقائی پارٹیوں کے درمیان اتحاد پر زور دیا,1
دوران جنگ روس میں کس چیز کی پیداوار بڑھ گئی، جان کر حیران رہ جائیں گے,1
چینی وفد کی طالبان سے کابل میں ملاقات کے وقت خودکش حملہ؛ 20 ہلاک,1
لالو کے بیٹوں کا 1 سال پرانا ڈانس ویڈیو گمراہ کن دعوے کے ساتھ وائرل,0
یہ تصاویر پرانی ہیں اور ایتھوپیا کے شمالی علاقے ٹگرے ​​میں بدامنی کے مناظر نہیں دکھاتی ہیں۔,0
یورپی یونین سے گزرنے والے تمام کینیا کے باشندوں کو شینگن ویزا کی ضرورت نہیں ہے، صرف باہر نکلنے والے ہوائی اڈوں کو,0
غزہ کے ساحل پر فلسطینی شہریوں کے لیے ’اوپن ایئر سینما‘,1
22 اپریل کو کورونا وائرس کے معاملات میں چھلانگ انتخابات سے متعلق تھی۔,0
بھارت، ریلوے پولیس کے سپاہی نے ٹرین میں چار افراد کو گولی مار دی,1
ہاں ، یہ ایک جے آر پی جی ہے۔ اپنے جذبات کو تلاش کریں ، آپ جانتے ہو کہ یہ سچ ہے۔ جو بچے 2000 کی دہائی میں پروان چڑھے ہیں ان میں ڈریگن کویسٹ ، فائر ایمبلم ، زینوبلاڈ ، پر پرانی یادوں کا احساس ہوسکتا ہے۔,1
ایک بوڑھے آدمی کی ایک عورت کو نشہ کرتے ہوئے اسکرپٹ شدہ ویڈیو ایک فرقہ وارانہ دعوے کے ساتھ شیئر کی گئی۔,0
بجلی کے بلوں پراحتجاج کہیں فسادات میں تبدیل نہ ہوجائے، ڈاکٹرخالد مقبول صدیقی,1
بریکنگ: 40 لاکھ ڈیموکریٹ ووٹوں کو ابھی جعلی قرار دیا گیا ہے۔,0
جاوادیکر نے کہا ، 'ایم ایس پی ہمیشہ انتظامی فیصلہ رہا ہے اور یہ پچھلے 55 سالوں سے ٹھیک کام کر رہا ہے۔,1
 یہ کہنے کے لیے کوئی حتمی یا مخصوص رپورٹ نہیں ہے  روس انتخابات میں کیچڑ اچھالنے کی کوشش کر رہا تھا۔,0
نینسی پیلوسی کو اتنے نشے میں ہونے کی وجہ سے وہ اٹھ نہیں سکتی کے فائدے سے ہٹا دی گئی,0
اقوام متحدہ کے امن فوجی کی یہ تصویر جنوبی افریقہ کے ایک اخبار کی اشتہاری مہم کے لیے بنائی گئی تھی۔,0
ٹامی بالڈون کا کہنا ہے کہ ایک قانون کی حمایت کرتا ہے جس میں حکومت ادویات، ڈاکٹروں اور ہسپتالوں کے بارے میں آپ کے فیصلے لے گی۔,0
شنایا کپور کی بولڈ تصاویر  نے سوشل میڈیا پر تہلکہ مچا دیا,1
مکہ میں حاجیوں کے لیے خصوصی میٹرو ٹرین,1
پہلی GOP بحث کی فیکٹ چیکنگ,0
سارہ علی نے ایک بار پھر مداحوں کے دل جیت لیے,1
بھارتی خاتون پولیس اہلکاروں نے بینک ڈکیتوں کو بھاگنے پر مجبورکردیا؛ ویڈیو وائرل,1
کین ولیمسن کا نیوزی لینڈ کا وقت خاموش گھات لگا کر پاکستان پر کمال۔ براہ راست کرکٹ اسکور - نیوزی لینڈ بمقابلہ پاکستان ، دوسرا ٹیسٹ ، دن 3 ، کرائسٹ چرچ۔,1
